url,compressed_size,decompressed_size,time
howstuffworks.com,43599,236709,0.9307742118835449
zhihu.com,8602,26560,0.29142141342163086
hm.com,3245,15514,0.15444040298461914
barnesandnoble.com,10975,40272,0.2800774574279785
bankmellat.ir,17267,87878,0.4074406623840332
sexy1.com,4822,14990,0.15457391738891602
4chan.org,11099,44616,0.40361881256103516
qianyan001.com,18630,84819,0.48129796981811523
jcpenney.com,23688,140477,0.5596470832824707
yobt.com,18427,99455,0.5659890174865723
tnaflix.com,15442,85977,0.46051025390625
marketwatch.com,73096,269735,1.3687586784362793
eyny.com,23520,130494,0.5392718315124512
yjc.ir,17114,103455,0.40824413299560547
sanook.com,46389,263608,1.194155216217041
google.lt,28208,100171,0.5192685127258301
agoda.com,38363,186614,0.8292961120605469
m-w.com,9460,42001,0.2221393585205078
xinmin.cn,33281,145056,0.6844544410705566
wo.com.cn,3036,13616,0.1170039176940918
google.com.do,27524,98927,0.6310844421386719
digitalpoint.com,16308,59007,0.33024072647094727
google.com.ec,27520,98901,0.4587674140930176
nyaa.eu,7425,77794,0.28145790100097656
xing.com,7639,24922,0.2015829086303711
tradus.com,14466,110580,0.41353464126586914
nu.nl,17523,84472,0.5416655540466309
sergey-mavrodi.com,9829,55616,0.33187389373779297
fanfiction.net,6052,20354,0.21498441696166992
livingsocial.com,9775,48643,0.26717185974121094
entertainment-factory.com,147,179,0.00965118408203125
cnbc.com,26826,142133,0.5666685104370117
kimiss.com,23183,125510,0.4150867462158203
reliancenetconnect.co.in,6581,22594,0.13021469116210938
rr.com,46640,149605,0.7837009429931641
idnes.cz,30606,108514,0.4917740821838379
weheartit.com,14113,85703,0.2802562713623047
yoka.com,27008,105879,0.5382323265075684
credit-agricole.fr,8202,37461,0.2240276336669922
alnaddy.com,20587,126328,0.5180478096008301
ea.com,8412,37656,0.23104429244995117
nordstrom.com,21290,83258,0.40580034255981445
lequipe.fr,29207,112998,0.6181526184082031
otto.de,27467,165521,0.6178760528564453
aftonbladet.se,46473,238761,0.9880757331848145
directadvert.ru,9071,24187,0.28307437896728516
mackolik.com,2218,5562,0.07662773132324219
patch.com,32101,124987,0.6337237358093262
dojki.com,33154,363753,0.9526443481445312
udn.com,12734,48821,0.292055606842041
gamer.com.tw,1774,3837,0.06276845932006836
homeshop18.com,29908,168134,0.7794427871704102
meb.gov.tr,7161,26218,0.20747900009155273
cheezburger.com,20728,115582,0.5039215087890625
casino.com,11749,58325,0.26713132858276367
avira.com,38143,164163,0.7433271408081055
woot.com,22206,101322,0.4598522186279297
himado.in,7870,27587,0.24521589279174805
weather.gov,28622,117680,0.5735683441162109
pagesjaunes.fr,29876,126832,0.7421302795410156
goo.gl,422,820,0.020358562469482422
clickbank.net,4331,12844,0.14270305633544922
appround.biz,3354,10439,0.1169586181640625
google.com.qa,20396,64827,0.48378944396972656
cbs.com,13979,73108,0.35996437072753906
google.com.ly,20424,64956,0.41737794876098633
stockstar.com,42161,203832,0.8031725883483887
yiqifa.com,84,71,0.0031280517578125
indiamart.com,11966,49307,0.3673839569091797
commbank.com.au,8048,43583,0.25516748428344727
ovh.net,1642,7013,0.06698846817016602
gumtree.co.za,36154,125928,0.7411551475524902
cy-pr.com,15651,63810,0.4056525230407715
google.hr,26842,96463,0.5339765548706055
pornsharia.com,13787,103472,0.46478748321533203
india.com,28150,180538,0.5625343322753906
e-hentai.org,6971,21550,0.18407821655273438
slate.com,49652,398139,1.0827279090881348
evernote.com,7189,30899,0.20561933517456055
alexa.com,5307,15370,0.10424613952636719
